index,Dyad,Round,Player,Answer,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,Strategy,Is_there_LEAD,Ac_Score,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Category,Score_LAG1,Consistency_LEAD1,Joint_LAG1,Dif_consist_LAG1,RegionGo
0,556805489,3,556800,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1.0,31,Unicorn_Absent,5,Unicorn_Absent,49,27.0,32,0.0,60,0.05084745762711865,0.453125,LEFT,32.0,1.0,0.0,0.030303030303030304,LEFT
0,556805489,25,556800,Absent,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,8.0,24,Unicorn_Absent,0,Unicorn_Absent,185,18.0,51,0.0,59,1.0,0.546875,RS,32.0,0.509090909090909,0.0,0.3333333333333333,BOTTOM
0,556805489,29,556800,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,32.0,0,Unicorn_Absent,6,Unicorn_Absent,279,18.0,32,0.3333333333333333,64,0.028985507246376774,1.0,RIGHT,18.0,0.0,14.0,0.2047430830039525,LEFT
0,556805489,30,556800,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,5,Unicorn_Absent,297,14.0,32,0.0,46,0.30434782608695654,0.5,LEFT,32.0,0.3333333333333333,0.0,0.028985507246376774,TOP
0,556805489,38,556800,Absent,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,11,Unicorn_Absent,0,Unicorn_Absent,268,0.0,15,0.3055555555555556,51,0.0565134099616858,0.625,RS,16.0,0.09302325581395349,16.0,0.026666666666666672,RIGHT
0,556805489,43,556800,Absent,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,5,Unicorn_Absent,323,0.0,32,0.0,48,0.3333333333333333,0.5,LEFT,0.0,0.0,32.0,0.29294165646674825,RIGHT
0,556805489,50,556800,Absent,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,8,Unicorn_Absent,361,32.0,28,0.0,46,0.14634146341463414,0.5,OUT,32.0,0.30434782608695654,0.0,0.7878787878787878,BOTTOM
0,556805489,51,556800,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,3,Unicorn_Absent,393,11.0,32,0.30434782608695654,64,0.028985507246376774,1.0,BOTTOM,18.0,0.3333333333333333,14.0,0.14634146341463414,RIGHT
0,556805489,52,556800,Absent,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,11.0,21,Unicorn_Absent,6,Unicorn_Absent,404,16.0,32,0.3333333333333333,56,0.017543859649122806,0.546875,RIGHT,32.0,0.36363636363636365,0.0,0.028985507246376774,RS
0,556805489,55,556800,Absent,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,32.0,0,Unicorn_Absent,0,Unicorn_Absent,484,25.0,17,0.21621621621621623,20,0.15561015561015562,0.3125,RS,16.0,0.1951219512195122,16.0,0.011363636363636354,BOTTOM
0,1187862451,24,62451,Absent,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,17.0,15,Unicorn_Absent,0,Unicorn_Absent,416,16.0,25,0.26666666666666666,42,0.26666666666666666,0.421875,RS,16.0,0.29545454545454547,16.0,0.6666666666666667,RIGHT
