level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
1698,0,8953594652,9,946527,Absent,60,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,200,0.8875,8.0,1698,0,2.0,38,0.3508771929824561,52,0.10697475395806588,0.53125,24.0,0.95,0.25925925925925924,0.307117969138875
1702,0,9110960015,3,600155,Absent,41,0,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-40,0.89375,6.0,1702,0,14.0,32,,47,,0.46875,,,0.3877551020408163,
1705,0,9110960015,6,600155,Absent,18,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-74,0.95,8.0,1705,0,14.0,13,0.13953488372093023,37,0.8604651162790697,0.453125,14.0,0.8875,0.13953488372093023,0.6122448979591837
1706,0,9110960015,7,600155,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-60,0.8875,8.0,1706,0,0.0,36,0.13953488372093023,50,0.8604651162790697,0.5,24.0,0.95,0.5625,0.8604651162790697
1712,0,9110960015,3,911093,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-40,0.89375,6.0,1712,0,14.0,32,,47,,0.46875,,,1.0,
1715,0,9110960015,6,911093,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-74,0.95,8.0,1715,0,14.0,32,1.0,37,0.8604651162790697,0.453125,14.0,0.8875,1.0,0.6122448979591837
1716,0,9110960015,7,911093,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-60,0.8875,8.0,1716,0,0.0,32,1.0,50,0.8604651162790697,0.5,24.0,0.95,1.0,0.8604651162790697
1760,0,9317059509,1,595090,Absent,38,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.9375,,1760,0,12.0,26,,48,,0.59375,,,0.3617021276595745,
1763,0,9317059509,4,595090,Absent,46,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,84,0.9125,0.0,1763,0,20.0,34,0.38461538461538464,52,0.6153846153846154,0.59375,12.0,0.875,0.20833333333333334,0.6382978723404256
1766,0,9317059509,7,595090,Absent,18,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,159,0.95,1.0,1766,0,26.0,17,0.1388888888888889,41,0.8611111111111112,0.515625,20.0,0.925,0.06666666666666667,0.7916666666666666
1767,0,9317059509,8,595090,Absent,17,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,185,0.9625,8.0,1767,0,32.0,15,0.06666666666666667,41,0.9333333333333333,0.546875,24.0,0.95,0.0,0.8611111111111112
1770,0,9317059509,1,931702,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.9375,,1770,0,12.0,32,,48,,0.59375,,,1.0,
1773,0,9317059509,4,931702,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,84,0.9125,0.0,1773,0,20.0,32,1.0,52,0.6153846153846154,0.59375,12.0,0.875,1.0,0.6382978723404256
1776,0,9317059509,7,931702,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,159,0.95,1.0,1776,0,26.0,32,1.0,41,0.8611111111111112,0.515625,20.0,0.925,1.0,0.7916666666666666
1777,0,9317059509,8,931702,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.0,6,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,185,0.9625,8.0,1777,0,32.0,32,1.0,41,0.9333333333333333,0.546875,24.0,0.95,1.0,0.8611111111111112
1783,0,9398781543,4,93987,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,8,0.875,0.0,1783,0,9.0,32,1.0,54,0.9111111111111111,0.53125,30.0,0.9875,1.0,
1784,0,9398781543,5,93987,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,17,0.85625,20.0,1784,0,19.0,32,1.0,53,0.37735849056603776,0.46875,12.0,0.875,1.0,0.9111111111111111
1785,0,9398781543,6,93987,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,36,0.91875,23.0,1785,0,23.0,32,1.0,50,0.6111111111111112,0.578125,9.0,0.85625,1.0,0.37735849056603776
1786,0,9398781543,7,93987,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.94375,13.0,1786,0,29.0,32,1.0,47,0.6904761904761905,0.59375,19.0,0.91875,1.0,0.6111111111111112
1793,0,9398781543,4,815435,Absent,62,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,8,0.875,0.0,1793,0,9.0,42,0.08888888888888889,54,0.9111111111111111,0.53125,30.0,0.9875,0.6226415094339622,
1794,0,9398781543,5,815435,Absent,62,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,17,0.85625,20.0,1794,0,19.0,44,0.6226415094339622,53,0.37735849056603776,0.46875,12.0,0.875,0.3888888888888889,0.9111111111111111
1795,0,9398781543,6,815435,Absent,42,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,19.0,13,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,36,0.91875,23.0,1795,0,23.0,31,0.3888888888888889,50,0.6111111111111112,0.578125,9.0,0.85625,0.30952380952380953,0.37735849056603776
1796,0,9398781543,7,815435,Absent,30,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.94375,13.0,1796,0,29.0,24,0.30952380952380953,47,0.6904761904761905,0.59375,19.0,0.91875,0.1,0.6111111111111112
1801,0,9403443806,2,438067,Absent,52,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,33,0.8875,13.0,1801,0,0.0,34,,48,,0.46875,,,0.53125,
1802,0,9403443806,3,438067,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,33,0.8,18.0,1802,0,13.0,64,0.53125,64,0.46875,0.5,14.0,0.8875,0.46875,
1803,0,9403443806,4,438067,Absent,42,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.88125,32.0,1803,0,0.0,30,0.46875,43,0.53125,0.375,0.0,0.8,0.46875,0.46875
1804,0,9403443806,5,438067,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.8,19.0,1804,0,30.0,64,0.46875,64,0.53125,0.5,13.0,0.88125,0.09375,0.53125
1807,0,9403443806,8,438067,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,108,0.8,0.0,1807,0,16.0,64,0.09375,64,0.90625,0.5,30.0,0.9875,0.5625,0.90625
1808,0,9403443806,9,438067,Absent,51,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,124,0.9,32.0,1808,0,0.0,36,0.5625,52,0.4375,0.5625,0.0,0.8,0.5625,0.90625
1811,0,9403443806,2,940344,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14.0,18,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,33,0.8875,13.0,1811,0,0.0,32,,48,,0.46875,,,1.0,
1812,0,9403443806,3,940344,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,33,0.8,18.0,1812,0,13.0,32,1.0,64,0.46875,0.5,14.0,0.8875,1.0,
1813,0,9403443806,4,940344,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.88125,32.0,1813,0,0.0,32,1.0,43,0.53125,0.375,0.0,0.8,1.0,0.46875
1814,0,9403443806,5,940344,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.8,19.0,1814,0,30.0,32,1.0,64,0.53125,0.5,13.0,0.88125,1.0,0.53125
1817,0,9403443806,8,940344,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,108,0.8,0.0,1817,0,16.0,32,1.0,64,0.90625,0.5,30.0,0.9875,1.0,0.90625
1818,0,9403443806,9,940344,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,124,0.9,32.0,1818,0,0.0,32,1.0,52,0.4375,0.5625,0.0,0.8,1.0,0.90625
1822,0,9404226415,3,264152,Absent,16,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,0.975,0.0,1822,0,27.0,13,0.08,41,0.92,0.578125,26.0,0.9625,0.17391304347826086,
1823,0,9404226415,4,264152,Absent,16,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,113,0.96875,4.0,1823,0,0.0,14,0.17391304347826086,41,0.8260869565217391,0.5625,28.0,0.975,0.21875,0.92
1832,0,9404226415,3,940422,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,0.975,0.0,1832,0,27.0,32,1.0,41,0.92,0.578125,26.0,0.9625,1.0,
1833,0,9404226415,4,940422,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,113,0.96875,4.0,1833,0,0.0,32,1.0,41,0.8260869565217391,0.5625,28.0,0.975,1.0,0.92
1840,0,9404669324,1,693240,Absent,33,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,1840,0,18.0,27,,45,,0.484375,,,0.23255813953488372,
1841,0,9404669324,2,693240,Absent,31,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,36,0.9125,14.0,1841,0,24.0,26,0.23255813953488372,44,0.7674418604651163,0.46875,18.0,0.9125,0.10526315789473684,
1842,0,9404669324,3,693240,Absent,21,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.95,14.0,1842,0,15.0,16,0.10526315789473684,40,0.8947368421052632,0.5,18.0,0.9125,0.2,0.7674418604651163
1843,0,9404669324,4,693240,Absent,54,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,75,0.89375,8.0,1843,0,0.0,32,0.2,47,0.8,0.46875,24.0,0.95,0.5,0.8947368421052632
1844,0,9404669324,5,693240,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,75,0.8,17.0,1844,0,27.0,64,0.5,64,0.5,0.5,15.0,0.89375,0.15625,0.8
1845,0,9404669324,6,693240,Absent,10,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,102,0.96875,32.0,1845,0,0.0,10,0.15625,37,0.84375,0.5,0.0,0.8,0.15625,0.5
1850,0,9404669324,1,940465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,18,0.9125,,1850,0,18.0,32,,45,,0.484375,,,1.0,
1851,0,9404669324,2,940465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,36,0.9125,14.0,1851,0,24.0,32,1.0,44,0.7674418604651163,0.46875,18.0,0.9125,1.0,
1852,0,9404669324,3,940465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24.0,8,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.95,14.0,1852,0,15.0,32,1.0,40,0.8947368421052632,0.5,18.0,0.9125,1.0,0.7674418604651163
1853,0,9404669324,4,940465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,75,0.89375,8.0,1853,0,0.0,32,1.0,47,0.8,0.46875,24.0,0.95,1.0,0.8947368421052632
1854,0,9404669324,5,940465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,75,0.8,17.0,1854,0,27.0,32,1.0,64,0.5,0.5,15.0,0.89375,1.0,0.8
1855,0,9404669324,6,940465,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,27.0,5,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,102,0.96875,32.0,1855,0,0.0,32,1.0,37,0.84375,0.5,0.0,0.8,1.0,0.5
1864,0,9406551751,5,517517,Absent,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,115,0.9375,5.0,1864,0,20.0,16,0.1875,38,0.8125,0.4375,11.0,0.86875,0.1111111111111111,
1865,0,9406551751,6,517517,Absent,25,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,135,0.925,10.0,1865,0,24.0,24,0.1111111111111111,44,0.8888888888888888,0.5,22.0,0.9375,0.2702702702702703,0.8125
1868,0,9406551751,9,517517,Absent,22,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,103,0.925,12.0,1868,0,14.0,20,0.43333333333333335,48,0.07484276729559752,0.5625,24.0,0.95,0.3111111111111111,0.7297297297297297
1874,0,9406551751,5,940653,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,115,0.9375,5.0,1874,0,20.0,32,1.0,38,0.8125,0.4375,11.0,0.86875,1.0,
1875,0,9406551751,6,940653,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20.0,12,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,135,0.925,10.0,1875,0,24.0,32,1.0,44,0.8888888888888888,0.5,22.0,0.9375,1.0,0.8125
