level_0,index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,indice,Cambio,ScoreLEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LEAD1,Dif_consist_LAG1
1004,0,4831750573,5,483177,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.8,9.0,1004,0,16.0,32,1.0,32,0.7567567567567568,0.0,23.0,0.94375,1.0,0.7567567567567568
1007,0,4831750573,8,483177,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-20,0.8,32.0,1007,0,31.0,32,1.0,32,0.6097560975609756,0.0,16.0,0.9,0.02857142857142857,0.6097560975609756
1010,0,4831750573,1,505736,Absent,59,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,12.0,20,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,12,0.875,,1010,0,0.0,37,,49,,0.453125,,,0.40816326530612246,
1013,0,4831750573,4,505736,Absent,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.94375,7.0,1013,0,0.0,14,0.24324324324324326,37,0.7567567567567568,0.4375,0.0,0.8,0.24324324324324326,0.5918367346938775
1014,0,4831750573,5,505736,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,60,0.8,9.0,1014,0,16.0,32,0.24324324324324326,32,0.7567567567567568,0.0,23.0,0.94375,0.3902439024390244,0.7567567567567568
1017,0,4831750573,8,505736,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-20,0.8,32.0,1017,0,31.0,32,0.3902439024390244,32,0.6097560975609756,0.0,16.0,0.9,0.40425531914893614,0.6097560975609756
1025,0,4854666728,6,485461,Absent,48,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,1.0,0.0,1025,0,0.0,36,0.2830188679245283,36,0.2830188679245283,0.5625,0.0,0.8,0.2830188679245283,0.6666666666666667
1026,0,4854666728,7,485461,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,0.8,0.0,1026,0,32.0,32,0.2830188679245283,32,0.2830188679245283,0.0,32.0,1.0,0.4,0.2830188679245283
1035,0,4854666728,6,667281,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,1.0,0.0,1035,0,0.0,0,0.0,36,0.2830188679245283,0.5625,0.0,0.8,0.0,0.6666666666666667
1036,0,4854666728,7,667281,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,11,0.8,0.0,1036,0,32.0,32,0.0,32,0.2830188679245283,0.0,32.0,1.0,0.0,0.2830188679245283
1040,0,4873447530,1,475305,Absent,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.9375,,1040,0,0.0,17,,39,,0.453125,,,0.2564102564102564,
1044,0,4873447530,5,475305,Absent,16,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,106,0.975,4.0,1044,0,0.0,14,0.09523809523809523,42,0.9047619047619048,0.59375,0.0,0.8,0.09523809523809523,0.7435897435897436
1045,0,4873447530,6,475305,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,106,0.8,4.0,1045,0,25.0,32,0.09523809523809523,32,0.9047619047619048,0.0,28.0,0.975,0.17073170731707318,0.9047619047619048
1050,0,4873447530,1,487341,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22.0,10,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,22,0.9375,,1050,0,0.0,32,,39,,0.453125,,,1.0,
1054,0,4873447530,5,487341,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,28.0,4,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,106,0.975,4.0,1054,0,0.0,32,1.0,42,0.9047619047619048,0.59375,0.0,0.8,1.0,0.7435897435897436
1055,0,4873447530,6,487341,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,106,0.8,4.0,1055,0,25.0,32,1.0,32,0.9047619047619048,0.0,28.0,0.975,1.0,0.9047619047619048
1084,0,4982175458,5,498210,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-24,0.8,32.0,1084,0,32.0,32,1.0,32,0.5714285714285714,0.0,11.0,0.86875,0.0,
1085,0,4982175458,6,498210,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,8,1.0,32.0,1085,0,23.0,0,0.0,9,0.10810810810810811,0.140625,0.0,0.8,0.0,0.5714285714285714
1086,0,4982175458,7,498210,Absent,18,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,31,0.94375,0.0,1086,0,26.0,17,0.0,40,0.10810810810810811,0.484375,32.0,1.0,0.2857142857142857,0.10810810810810811
1094,0,4982175458,5,754582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-24,0.8,32.0,1094,0,32.0,32,0.42857142857142855,32,0.5714285714285714,0.0,11.0,0.86875,0.10810810810810811,
1095,0,4982175458,6,754582,Absent,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,8,1.0,32.0,1095,0,23.0,9,0.10810810810810811,9,0.10810810810810811,0.140625,0.0,0.8,0.10810810810810811,0.5714285714285714
1096,0,4982175458,7,754582,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,31,0.94375,0.0,1096,0,26.0,32,0.10810810810810811,40,0.10810810810810811,0.484375,32.0,1.0,0.3170731707317073,0.10810810810810811
1102,0,5045947216,3,472165,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,54,0.8,0.0,1102,0,32.0,64,0.359375,64,0.640625,0.5,22.0,0.9375,0.0,
1103,0,5045947216,4,472165,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,1.0,32.0,1103,0,0.0,0,0.0,32,1.0,0.5,0.0,0.8,0.0,0.640625
1112,0,5045947216,3,504592,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,54,0.8,0.0,1112,0,32.0,32,1.0,64,0.640625,0.5,22.0,0.9375,1.0,
1113,0,5045947216,4,504592,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,1.0,32.0,1113,0,0.0,32,1.0,32,1.0,0.5,0.0,0.8,1.0,0.640625
1122,0,5047420884,3,20884,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,72,0.9,0.0,1122,0,10.0,32,0.2631578947368421,48,0.736842105263158,0.5,24.0,0.95,0.4,
1132,0,5047420884,3,504746,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,72,0.9,0.0,1132,0,10.0,32,1.0,48,0.736842105263158,0.5,24.0,0.95,1.0,
1145,0,5100122274,6,222741,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,49,0.9,0.0,1145,0,9.0,32,0.3023255813953488,48,0.6976744186046512,0.5,19.0,0.91875,0.37254901960784315,
1146,0,5100122274,7,222741,Absent,59,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.85625,16.0,1146,0,16.0,38,0.37254901960784315,47,0.6274509803921569,0.375,16.0,0.9,0.37254901960784315,0.6976744186046512
1155,0,5100122274,6,510018,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,49,0.9,0.0,1155,0,9.0,32,1.0,48,0.6976744186046512,0.5,19.0,0.91875,1.0,
1156,0,5100122274,7,510018,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9.0,23,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,58,0.85625,16.0,1156,0,16.0,32,1.0,47,0.6274509803921569,0.375,16.0,0.9,1.0,0.6976744186046512
1183,0,5594910099,4,100991,Absent,27,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,14,0.94375,9.0,1183,0,4.0,22,,45,,0.5625,,,0.28205128205128205,
1188,0,5594910099,9,100991,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-128,0.825,28.0,1188,0,32.0,28,0.20930232558139536,28,0.09504550050556118,0.0,19.0,0.91875,0.0,0.09504550050556118
1193,0,5594910099,4,559492,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23.0,9,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,14,0.94375,9.0,1193,0,4.0,32,,45,,0.5625,,,0.30434782608695654,
1198,0,5594910099,9,559492,Absent,28,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,4.0,28,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-128,0.825,28.0,1198,0,32.0,28,0.30434782608695654,28,0.09504550050556118,0.0,19.0,0.91875,0.30434782608695654,0.09504550050556118
1222,0,5885853577,3,535774,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-47,0.9,16.0,1222,0,15.0,32,0.3,48,0.033333333333333326,0.5,17.0,0.90625,0.3953488372093023,
1223,0,5885853577,4,535774,Absent,42,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-32,0.89375,16.0,1223,0,16.0,28,0.3953488372093023,43,0.06201550387596899,0.40625,16.0,0.9,0.3953488372093023,0.033333333333333326
1224,0,5885853577,5,535774,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-16,0.9,17.0,1224,0,14.0,32,0.3953488372093023,48,0.06201550387596899,0.5,15.0,0.89375,0.34615384615384615,0.06201550387596899
1227,0,5885853577,8,535774,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.9,0.0,1227,0,13.0,32,0.34615384615384615,48,0.01282051282051283,0.5,14.0,0.8875,0.37254901960784315,0.01282051282051283
1228,0,5885853577,9,535774,Absent,56,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.88125,16.0,1228,0,27.0,38,0.37254901960784315,51,0.03921568627450983,0.5,16.0,0.9,0.37254901960784315,0.01282051282051283
1232,0,5885853577,3,588589,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-47,0.9,16.0,1232,0,15.0,32,0.3333333333333333,48,0.033333333333333326,0.5,17.0,0.90625,0.3333333333333333,
1233,0,5885853577,4,588589,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15.0,17,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-32,0.89375,16.0,1233,0,16.0,32,0.3333333333333333,43,0.06201550387596899,0.40625,16.0,0.9,0.3333333333333333,0.033333333333333326
1234,0,5885853577,5,588589,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,-16,0.9,17.0,1234,0,14.0,32,0.3333333333333333,48,0.06201550387596899,0.5,15.0,0.89375,0.3333333333333333,0.06201550387596899
1237,0,5885853577,8,588589,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,46,0.9,0.0,1237,0,13.0,32,0.3333333333333333,48,0.01282051282051283,0.5,14.0,0.8875,0.3333333333333333,0.01282051282051283
1238,0,5885853577,9,588589,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13.0,19,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,59,0.88125,16.0,1238,0,27.0,32,0.3333333333333333,51,0.03921568627450983,0.5,16.0,0.9,0.13157894736842105,0.01282051282051283
1261,0,5918611665,2,116650,Absent,27,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,50,0.93125,3.0,1261,0,16.0,19,,40,,0.453125,,,0.1590909090909091,
1262,0,5918611665,3,116650,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,66,0.9,11.0,1262,0,27.0,32,0.1590909090909091,48,0.8409090909090909,0.5,21.0,0.93125,0.2857142857142857,
1266,0,5918611665,7,116650,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,61,0.9,0.0,1266,0,25.0,32,0.2857142857142857,48,0.7142857142857143,0.5,27.0,0.96875,0.2571428571428571,0.7142857142857143
1267,0,5918611665,8,116650,Absent,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,25.0,7,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,0.95625,16.0,1267,0,16.0,12,0.2571428571428571,37,0.7428571428571429,0.46875,16.0,0.9,0.2571428571428571,0.7142857142857143
1268,0,5918611665,9,116650,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,102,0.9,7.0,1268,0,18.0,32,0.2571428571428571,48,0.7428571428571429,0.5,25.0,0.95625,0.3333333333333333,0.7428571428571429
1271,0,5918611665,2,591861,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,50,0.93125,3.0,1271,0,16.0,32,,40,,0.453125,,,1.0,
1272,0,5918611665,3,591861,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,66,0.9,11.0,1272,0,27.0,32,1.0,48,0.8409090909090909,0.5,21.0,0.93125,1.0,
1276,0,5918611665,7,591861,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,61,0.9,0.0,1276,0,25.0,32,1.0,48,0.7142857142857143,0.5,27.0,0.96875,1.0,0.7142857142857143
1277,0,5918611665,8,591861,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,25.0,7,Unicorn_Absent,-1,-1.0,,Unicorn_Absent,86,0.95625,16.0,1277,0,16.0,32,1.0,37,0.7428571428571429,0.46875,16.0,0.9,1.0,0.7142857142857143
